user_ID,video_ID,video_name,tracker
7,29,"['..\\videos\\source\\DemoMonkeySnow_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\DemoMonkeySnow_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DemoMonkeySnow_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\DemoMonkeySnow_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,0,"['..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\DropsOnWater_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\DropsOnWater_30_svp_60.mp4']",No tracking data submitted.
8,1,"['..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\DrivingPOV_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\DrivingPOV_15.mp4']",No tracking data submitted.
8,2,"['..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Galop_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Galop_30.mp4']",No tracking data submitted.
8,3,"['..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Galop_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Galop_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,4,"['..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\flyingGraphics_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\flyingGraphics_30_svp_60.mp4']",No tracking data submitted.
8,5,"['..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Flowers2_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Flowers2_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,6,"['..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Flowers2_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Flowers2_15.mp4']",No tracking data submitted.
8,7,"['..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Flowers2_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\Flowers2_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,8,"['..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Flowers2_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Flowers2_15_svp_60.mp4']",No tracking data submitted.
8,9,"['..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Galop_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Galop_30_svp_60.mp4']",No tracking data submitted.
8,10,"['..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Galop_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\Galop_15.mp4']",No tracking data submitted.
8,11,"['..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\DrivingPOV_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\DrivingPOV_30_svp_60.mp4']",No tracking data submitted.
8,12,"['..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\flyingGraphics_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\flyingGraphics_15_svp_60.mp4']",No tracking data submitted.
8,13,"['..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\flyingGraphics_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\flyingGraphics_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,14,"['..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\DropsOnWater_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\DropsOnWater_30.mp4']",No tracking data submitted.
8,15,"['..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\flyingGraphics_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\flyingGraphics_30.mp4']",No tracking data submitted.
8,16,"['..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Galop_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\Galop_15_svp_60.mp4']",No tracking data submitted.
8,17,"['..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\flyingGraphics_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\flyingGraphics_15.mp4']",No tracking data submitted.
8,18,"['..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\DropsOnWater_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\DropsOnWater_15.mp4']",No tracking data submitted.
8,19,"['..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\DropsOnWater_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\DropsOnWater_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,20,"['..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Galop_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Galop_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\Galop_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,21,"['..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\DropsOnWater_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\DropsOnWater_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,22,"['..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Flowers2_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\Flowers2_30.mp4']",No tracking data submitted.
8,23,"['..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\DrivingPOV_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\DrivingPOV_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,24,"['..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Flowers2_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\Flowers2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\Flowers2_30_svp_60.mp4']",No tracking data submitted.
8,25,"['..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\flyingGraphics_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\flyingGraphics_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\flyingGraphics_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,26,"['..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\DrivingPOV_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\DrivingPOV_30.mp4']",No tracking data submitted.
8,27,"['..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\DrivingPOV_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\DrivingPOV_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
8,28,"['..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\DropsOnWater_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DropsOnWater_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\DropsOnWater_15_svp_60.mp4']",No tracking data submitted.
8,29,"['..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\DrivingPOV_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\DrivingPOV_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\DrivingPOV_15_svp_60.mp4']",No tracking data submitted.
9,0,"['..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\GondolaPart1_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\GondolaPart1_30.mp4']",No tracking data submitted.
9,1,"['..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\HomelessSleeping_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\HomelessSleeping_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
9,2,"['..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\GondolaPart3_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\GondolaPart3_15.mp4']",No tracking data submitted.
9,3,"['..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\GondolaPart3_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\GondolaPart3_15_svp_60.mp4']",No tracking data submitted.
9,4,"['..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\GodOfForges2_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\GodOfForges2_15_svp_60.mp4']",No tracking data submitted.
9,5,"['..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\GondolaPart3_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\GondolaPart3_30_svp_60.mp4']",No tracking data submitted.
9,6,"['..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\HomelessSleeping_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\HomelessSleeping_15_svp_60.mp4']",No tracking data submitted.
9,7,"['..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\GondolaPart3_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\GondolaPart3_30.mp4']",No tracking data submitted.
9,8,"['..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\GondolaPart3_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\GondolaPart3_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
9,9,"['..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\GodOfForges2_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\GodOfForges2_15.mp4']",No tracking data submitted.
9,10,"['..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\GondolaPart2_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\GondolaPart2_30.mp4']",No tracking data submitted.
9,11,"['..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\GondolaPart3_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart3_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\GondolaPart3_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
9,12,"['..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\GondolaPart2_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\GondolaPart2_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
9,13,"['..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\GondolaPart1_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\GondolaPart1_15.mp4']",No tracking data submitted.
9,14,"['..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\HomelessSleeping_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\HomelessSleeping_30_svp_60.mp4']",No tracking data submitted.
9,15,"['..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\GondolaPart1_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\GondolaPart1_30_svp_60.mp4']",No tracking data submitted.
9,16,"['..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\GodOfForges2_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\GodOfForges2_30.mp4']",No tracking data submitted.
9,17,"['..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\GondolaPart2_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\GondolaPart2_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
9,18,"['..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\HomelessSleeping_30.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\30\\HomelessSleeping_30.mp4']",No tracking data submitted.
9,19,"['..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\GodOfForges2_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\GodOfForges2_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
9,20,"['..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\GodOfForges2_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\GodOfForges2_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
9,21,"['..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\GondolaPart1_30_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\30\\GondolaPart1_30_rife-ncnn-v23_60.mp4']",No tracking data submitted.
9,22,"['..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\HomelessSleeping_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\HomelessSleeping_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
9,23,"['..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\GondolaPart1_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\GondolaPart1_15_svp_60.mp4']",No tracking data submitted.
9,24,"['..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\GondolaPart1_15_rife-ncnn-v23_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart1_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\RIFE\\15\\GondolaPart1_15_rife-ncnn-v23_60.mp4']",No tracking data submitted.
9,25,"['..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\GondolaPart2_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\GondolaPart2_30_svp_60.mp4']",No tracking data submitted.
9,26,"['..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\GodOfForges2_30_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GodOfForges2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\30\\GodOfForges2_30_svp_60.mp4']",No tracking data submitted.
9,27,"['..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\GondolaPart2_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\GondolaPart2_15.mp4']",No tracking data submitted.
9,28,"['..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\GondolaPart2_15_svp_60.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\GondolaPart2_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\SVP\\15\\GondolaPart2_15_svp_60.mp4']",No tracking data submitted.
9,29,"['..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\HomelessSleeping_15.mp4', '.\\videos\\gray.mkv', '..\\videos\\source\\HomelessSleeping_LossLess.mp4', '.\\videos\\gray.mkv', '..\\videos\\duplicated\\15\\HomelessSleeping_15.mp4']",No tracking data submitted.
